,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,capex_h,opex_h,produc_h,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
202,202,50,0,0,0,0,1,1,0,0,0,1,0,0.9,1,1,0,24364.1134,0,24364.1134,24364.1134,1.701776631451871,25013.5264,0,30367.3871,0.0,2.5397933522958276,2.5397933522958276,0.0,2.5397933522958276,2.5397933522958276,2043.0,2043.0,9.0915,9.0915,9.2814,9.2814,11377.0102,22389.3295,13736.9636,71911.7823,44.3657,11377.0102,22389.3295,13736.9636,71911.7823,44.3657
203,203,50,0,0,0,0,1,1,0,0,0,1,1,0.9,1,1,0,43689.097,0,43689.097,43689.097,2.1497792819910995,34807.9456,0,48968.0099,0.0,4.56566632936414,4.56566632936414,0.0,4.56566632936414,4.56566632936414,2046.0,2046.0,8.6531,8.6531,7.0326,7.0326,17677.8379,31635.6056,24321.3203,117373.8598,49.9989,17677.8379,31635.6056,24321.3203,117373.8598,49.9989
204,204,50,0,0,0,0,1,1,1,0,0,0,0,0.9,1,1,0,15018.9777,0,15018.9777,15018.9777,1.8447464287757145,12983.1315,0,24139.3811,0.0,1.3386377258150643,1.3386377258150643,0.0,1.3386377258150643,1.3386377258150643,2037.0,2037.0,11.2531,11.2531,9.2138,9.2138,9082.275,12378.9302,7817.1383,44323.5201,26.1988,9082.275,12378.9302,7817.1383,44323.5201,26.1988
205,205,50,0,0,0,0,1,1,1,0,0,0,1,0.9,1,1,0,34036.5453,0,34036.5453,34036.5453,2.4178953238549608,22777.5508,0,42740.0038,0.0,3.327305445459096,3.327305445459096,0.0,3.327305445459096,3.327305445459096,2044.0,2044.0,9.7155,9.7155,6.3022,6.3022,15844.9134,21625.2064,18250.4411,89790.7165,33.6104,15844.9134,21625.2064,18250.4411,89790.7165,33.6104
206,206,50,0,0,0,0,1,1,1,0,1,0,0,0.9,1,1,0,28972.9139,0,28972.9139,28972.9139,1.7394711955076487,28497.933,0,33375.338,0.0,2.7990049715539316,2.7990049715539316,0.0,2.7990049715539316,2.7990049715539316,2042.0,2042.0,8.8264,8.8264,9.6169,9.6169,12765.4246,25826.9145,15952.4087,83574.5976,56.9359,12765.4246,25826.9145,15952.4087,83574.5976,56.9359
207,207,50,0,0,0,0,1,1,1,0,1,0,1,0.9,1,1,0,48209.3296,0,48209.3296,48209.3296,2.1314883104439515,38292.3522,0,51975.9608,0.0,4.802025681586046,4.802025681586046,0.0,4.802025681586046,4.802025681586046,2045.0,2045.0,8.4796,8.4796,7.3791,7.3791,19050.6681,35073.1907,26548.3599,128942.658,61.1097,19050.6681,35073.1907,26548.3599,128942.658,61.1097
208,208,50,0,0,0,0,1,1,1,0,0,1,0,0.9,1,1,0,31873.9156,0,31873.9156,31873.9156,1.828362923176794,29828.5264,0,37380.4593,0.0,3.0881916069848483,3.0881916069848483,0.0,3.0881916069848483,3.0881916069848483,2042.0,2042.0,8.9936,8.9936,9.1199,9.1199,14280.2071,26980.2518,17455.3161,90646.6265,56.9359,14280.2071,26980.2518,17455.3161,90646.6265,56.9359
209,209,50,0,0,0,0,1,1,1,0,0,1,1,0.9,1,1,0,51148.9763,0,51148.9763,51148.9763,2.185982111612583,39622.9456,0,55981.0821,0.0,5.102606565978688,5.102606565978688,0.0,5.102606565978688,5.102606565978688,2045.0,2045.0,8.6354,8.6354,7.1906,7.1906,20611.2817,36226.528,28042.5977,136090.4934,61.1097,20611.2817,36226.528,28042.5977,136090.4934,61.1097
210,210,50,0,0,0,0,1,1,0,1,0,0,0,0.9,1,1,0,13263.8698,0,13263.8698,13263.8698,1.6917774962194911,12529.3233,0,25922.974,0.0,1.2321236629168766,1.2321236629168766,0.0,1.2321236629168766,1.2321236629168766,2035.0,2035.0,11.7745,11.7745,9.6604,9.6604,9315.7917,11946.241,6946.1042,41503.7073,31.7006,9315.7917,11946.241,6946.1042,41503.7073,31.7006
211,211,50,0,0,0,0,1,1,0,1,0,0,1,0.9,1,1,0,32079.1004,0,32079.1004,32079.1004,2.3327439778699786,22323.7425,0,44523.5968,0.0,3.246000088446281,3.246000088446281,0.0,3.246000088446281,3.246000088446281,2044.0,2044.0,10.4174,10.4174,6.3288,6.3288,16693.4166,21192.5172,17358.7428,87357.3872,33.6104,16693.4166,21192.5172,17358.7428,87357.3872,33.6104
212,212,50,0,0,0,0,1,1,0,1,1,0,0,0.9,1,1,0,27087.3882,0,27087.3882,27087.3882,1.658335545886384,28044.1247,0,35158.931,0.0,2.69885473774599,2.69885473774599,0.0,2.69885473774599,2.69885473774599,2041.0,2041.0,9.3387,9.3387,9.8273,9.8273,13420.5344,25394.2253,15024.3847,80989.1622,62.6295,13420.5344,25394.2253,15024.3847,80989.1622,62.6295
213,213,50,0,0,0,0,1,1,0,1,1,0,1,0.9,1,1,0,46258.0996,0,46258.0996,46258.0996,2.075704793511106,37838.5439,0,53759.5538,0.0,4.720720324573233,4.720720324573233,0.0,4.720720324573233,4.720720324573233,2045.0,2045.0,8.95,8.95,7.4159,7.4159,19903.2278,34640.5015,25646.3901,126509.3287,61.1097,19903.2278,34640.5015,25646.3901,126509.3287,61.1097
214,214,50,0,0,0,0,1,1,0,1,0,1,0,0.9,1,1,0,29987.5668,0,29987.5668,29987.5668,1.7517397799756051,29374.7181,0,39164.0523,0.0,2.984148979922742,2.984148979922742,0.0,2.984148979922742,2.984148979922742,2041.0,2041.0,9.438,9.438,9.3063,9.3063,14914.7724,26547.5626,16517.6209,88030.1522,62.6295,14914.7724,26547.5626,16517.6209,88030.1522,62.6295
215,215,50,0,0,0,0,1,1,0,1,0,1,1,0.9,1,1,0,49198.2338,0,49198.2338,49198.2338,2.132714259295036,39169.1374,0,57764.675,0.0,5.021301208965871,5.021301208965871,0.0,5.021301208965871,5.021301208965871,2045.0,2045.0,9.0804,9.0804,7.2221,7.2221,21463.8413,35793.8388,27140.1404,133657.1641,61.1097,21463.8413,35793.8388,27140.1404,133657.1641,61.1097
216,216,50,0,0,0,0,0,0,0,0,0,0,0,1.1,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,2024.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,50,0,0,0,0,0,0,0,0,0,0,1,1.1,1,1,0,17880.703,0,17880.703,17880.703,2.4694483910014533,11970.9568,0,18600.6228,0.0,1.9966634562259322,1.9966634562259322,0.0,1.9966634562259322,1.9966634562259322,2047.0,2047.0,7.3922,7.3922,5.392,5.392,6036.0939,11301.0042,10026.5333,45262.8524,18.5181,6036.0939,11301.0042,10026.5333,45262.8524,18.5181
218,218,50,0,0,0,0,0,0,0,0,1,0,0,1.1,1,1,0,11942.6622,0,11942.6622,11942.6622,1.186581487479374,18962.5351,0,9235.957,0.0,1.46465637994127,1.46465637994127,0.0,1.46465637994127,1.46465637994127,2047.0,2047.0,5.2747,5.2747,12.1413,12.1413,3110.3934,16436.4253,7559.9912,39080.3355,30.8635,3110.3934,16436.4253,7559.9912,39080.3355,30.8635
219,219,50,0,0,0,0,0,0,0,0,1,0,1,1.1,1,1,0,29576.7432,0,29576.7432,29576.7432,1.7092652267699613,30933.4919,0,27836.5797,0.0,3.461319836167202,3.461319836167202,0.0,3.461319836167202,3.461319836167202,2047.0,2047.0,6.5177,6.5177,8.1792,8.1792,9146.4872,27737.4295,17833.1464,84343.1879,49.3816,9146.4872,27737.4295,17833.1464,84343.1879,49.3816
220,220,50,0,0,0,0,0,0,0,0,0,1,0,1.1,1,1,0,14639.8176,0,14639.8176,14639.8176,1.3278867753027443,20588.8159,0,13241.0782,0.0,1.7810680040392068,1.7810680040392068,0.0,1.7810680040392068,1.7810680040392068,2048.0,2048.0,6.5314,6.5314,10.8247,10.8247,4732.1962,17846.0598,9057.6498,46303.7811,28.0577,4732.1962,17846.0598,9057.6498,46303.7811,28.0577
221,221,50,0,0,0,0,0,0,0,0,0,1,1,1.1,1,1,0,32291.6712,0,32291.6712,32291.6712,1.7705257230173235,32559.7728,0,31841.701,0.0,3.7934920909168754,3.7934920909168754,0.0,3.7934920909168754,3.7934920909168754,2048.0,2048.0,7.1381,7.1381,7.8611,7.8611,10838.9926,29147.064,19313.842,91636.4622,44.8924,10838.9926,29147.064,19313.842,91636.4622,44.8924
222,222,50,0,0,0,0,0,0,1,0,0,0,0,1.1,1,1,0,6774.177,0,6774.177,6774.177,1.830349810107476,5885,0,7013.0722,0.0,0.5585817245943974,0.5585817245943974,0.0,0.5585817245943974,0.5585817245943974,2038.0,2038.0,8.5853,8.5853,10.0088,10.0088,2888.5652,5611.1273,3495.9158,18784.3402,14.5549,2888.5652,5611.1273,3495.9158,18784.3402,14.5549
223,223,50,0,0,0,0,0,0,1,0,0,0,1,1.1,1,1,0,24402.1691,0,24402.1691,24402.1691,2.250181684335048,17855.9568,0,25613.695,0.0,2.570695409164068,2.570695409164068,0.0,2.570695409164068,2.570695409164068,2047.0,2047.0,8.1511,8.1511,6.3168,6.3168,9187.4793,16912.1315,13652.9036,64179.3743,24.6908,9187.4793,16912.1315,13652.9036,64179.3743,24.6908
224,224,50,0,0,0,0,0,0,1,0,1,0,0,1.1,1,1,0,18566.7898,0,18566.7898,18566.7898,1.3449487941475107,24847.5351,0,16249.0292,0.0,2.0201223184320196,2.0201223184320196,0.0,2.0201223184320196,2.0201223184320196,2045.0,2045.0,6.4803,6.4803,11.5783,11.5783,6154.3332,22047.5526,11086.6412,57900.1307,44.8138,6154.3332,22047.5526,11086.6412,57900.1307,44.8138
225,225,50,0,0,0,0,0,0,1,0,1,0,1,1.1,1,1,0,36135.8417,0,36135.8417,36135.8417,1.7259205965301903,36818.4919,0,34849.652,0.0,4.035351789105339,4.035351789105339,0.0,4.035351789105339,4.035351789105339,2047.0,2047.0,7.1275,7.1275,8.3897,8.3897,12297.8727,33348.5568,21421.8843,103259.7098,55.5543,12297.8727,33348.5568,21421.8843,103259.7098,55.5543
226,226,50,0,0,0,0,0,0,1,0,0,1,0,1.1,1,1,0,21241.2874,0,21241.2874,21241.2874,1.4425641147310189,26473.8159,0,20254.1505,0.0,2.333747360132024,2.333747360132024,0.0,2.333747360132024,2.333747360132024,2046.0,2046.0,7.2771,7.2771,10.6625,10.6625,7782.8577,23457.1871,12596.939,65119.011,40.7398,7782.8577,23457.1871,12596.939,65119.011,40.7398
227,227,50,0,0,0,0,0,0,1,0,0,1,1,1.1,1,1,0,38872.7072,0,38872.7072,38872.7072,1.7764521958765565,38444.7728,0,38854.7732,0.0,4.3419161391167735,4.3419161391167735,0.0,4.3419161391167735,4.3419161391167735,2047.0,2047.0,7.4298,7.4298,8.1504,8.1504,13879.1594,34758.1913,22873.2183,110438.8305,55.5543,13879.1594,34758.1913,22873.2183,110438.8305,55.5543
228,228,50,0,0,0,0,0,0,0,1,0,0,0,1.1,1,1,0,5079.7824,0,5079.7824,5079.7824,1.5260046983205635,5330.3455,0,8796.6652,0.0,0.468204883292293,0.468204883292293,0.0,0.468204883292293,0.468204883292293,2034.0,2034.0,10.4829,10.4829,10.8154,10.8154,3320.4263,5082.285,2675.3734,16179.1771,21.3098,3320.4263,5082.285,2675.3734,16179.1771,21.3098
229,229,50,0,0,0,0,0,0,0,1,0,0,1,1.1,1,1,0,22543.8563,0,22543.8563,22543.8563,2.1541580616356675,17301.3023,0,27397.288,0.0,2.4702832136442523,2.4702832136442523,0.0,2.4702832136442523,2.4702832136442523,2046.0,2046.0,8.7865,8.7865,6.3702,6.3702,9950.8672,16383.2892,12747.7153,61652.8878,27.1599,9950.8672,16383.2892,12747.7153,61652.8878,27.1599
230,230,50,0,0,0,0,0,0,0,1,1,0,0,1.1,1,1,0,16705.1698,0,16705.1698,16705.1698,1.2498900696004034,24292.8806,0,18032.6222,0.0,1.9388169614192043,1.9388169614192043,0.0,1.9388169614192043,1.9388169614192043,2045.0,2045.0,7.5614,7.5614,11.7976,11.7976,7006.8929,21518.7103,10191.2146,55466.8014,44.8138,7006.8929,21518.7103,10191.2146,55466.8014,44.8138
231,231,50,0,0,0,0,0,0,0,1,1,0,1,1.1,1,1,0,34264.0159,0,34264.0159,34264.0159,1.669546669676094,36263.8374,0,36633.2449,0.0,3.954046432092523,3.954046432092523,0.0,3.954046432092523,3.954046432092523,2047.0,2047.0,7.6708,7.6708,8.4302,8.4302,13156.59,32819.7145,20530.5058,100826.3805,55.5543,13156.59,32819.7145,20530.5058,100826.3805,55.5543
232,232,50,0,0,0,0,0,0,0,1,0,1,0,1.1,1,1,0,19403.1221,0,19403.1221,19403.1221,1.3552848775728012,25919.1614,0,22037.7434,0.0,2.2393978458118435,2.2393978458118435,0.0,2.2393978458118435,2.2393978458118435,2045.0,2045.0,8.0459,8.0459,10.8892,10.8892,8567.5065,22928.3448,11670.8496,62614.6367,44.8138,8567.5065,22928.3448,11670.8496,62614.6367,44.8138
233,233,50,0,0,0,0,0,0,0,1,0,1,1,1.1,1,1,0,37001.6613,0,37001.6613,37001.6613,1.723179793431342,37890.1182,0,40638.3662,0.0,4.260610782103957,4.260610782103957,0.0,4.260610782103957,4.260610782103957,2047.0,2047.0,7.9403,7.9403,8.1836,8.1836,14737.8768,34229.349,21981.0598,108005.5012,55.5543,14737.8768,34229.349,21981.0598,108005.5012,55.5543
234,234,50,0,0,0,0,0,1,0,0,0,0,0,1.1,1,1,0,-2655.7567,0,-2655.7567,-2655.7567,0.0,5895.9649,0,9240.8262,0.0,0.2162573077085185,0.2162573077085185,0.0,0.2162573077085185,0.2162573077085185,2035.0,2035.0,26.3171,26.3171,25.9005,25.9005,3608.8693,5621.5819,0,6574.6946,0,3608.8693,5621.5819,0,6574.6946,0
235,235,50,0,0,0,0,0,1,0,0,0,0,1,1.1,1,1,0,15124.9964,0,15124.9964,15124.9964,1.4817796070843714,17866.9217,0,27841.4489,0.0,2.2528968957340547,2.2528968957340547,0.0,2.2528968957340547,2.2528968957340547,2047.0,2047.0,10.1429,10.1429,7.1669,7.1669,10242.3494,16922.5861,9951.1599,52259.6099,18.5181,10242.3494,16922.5861,9951.1599,52259.6099,18.5181
236,236,50,0,0,0,0,0,1,0,0,1,0,0,1.1,1,1,0,9313.765,0,9313.765,9313.765,0.7558503632587132,24858.5,0,18476.7832,0.0,1.7013750680530422,1.7013750680530422,0.0,1.7013750680530422,1.7013750680530422,2045.0,2045.0,8.9099,8.9099,13.7251,13.7251,7207.5283,22058.0072,7358.7823,45975.4277,37.3448,7207.5283,22058.0072,7358.7823,45975.4277,37.3448
237,237,50,0,0,0,0,0,1,0,0,1,0,1,1.1,1,1,0,26867.5396,0,26867.5396,26867.5396,1.3363353103780027,36829.4568,0,37077.4059,0.0,3.717553275675325,3.717553275675325,0.0,3.717553275675325,3.717553275675325,2047.0,2047.0,8.2678,8.2678,9.0829,9.0829,13352.7428,33359.0114,17711.27,91339.9454,49.3816,13352.7428,33359.0114,17711.27,91339.9454,49.3816
238,238,50,0,0,0,0,0,1,0,0,0,1,0,1.1,1,1,0,11992.1354,0,11992.1354,11992.1354,0.8887896692472324,26484.7808,0,22481.9044,0.0,2.015486952725722,2.015486952725722,0.0,2.015486952725722,2.015486952725722,2046.0,2046.0,9.4521,9.4521,12.3265,12.3265,8837.2521,23467.6417,8865.9806,53196.9596,33.9499,8837.2521,23467.6417,8865.9806,53196.9596,33.9499
239,239,50,0,0,0,0,0,1,0,0,0,1,1,1.1,1,1,0,29610.9102,0,29610.9102,29610.9102,1.4026002781066993,38455.7376,0,41082.5272,0.0,4.02411762568676,4.02411762568676,0.0,4.02411762568676,4.02411762568676,2047.0,2047.0,8.5077,8.5077,8.7735,8.7735,14934.0295,34768.6459,19156.0989,98519.0661,49.3816,14934.0295,34768.6459,19156.0989,98519.0661,49.3816
240,240,50,0,0,0,0,0,1,1,0,0,0,0,1.1,1,1,0,4376.6959,0,4376.6959,4376.6959,0.6760172091884461,11780.9649,0,16253.8984,0.0,0.7833878288915593,0.7833878288915593,0.0,0.7833878288915593,0.7833878288915593,2037.0,2037.0,13.9505,13.9505,14.2866,14.2866,6641.615,11232.7093,3217.0055,25484.036,16.0104,6641.615,11232.7093,3217.0055,25484.036,16.0104
241,241,50,0,0,0,0,0,1,1,0,0,0,1,1.1,1,1,0,21736.1494,0,21736.1494,21736.1494,1.5634893276617148,23751.9217,0,34854.5212,0.0,2.806877453144764,2.806877453144764,0.0,2.806877453144764,2.806877453144764,2046.0,2046.0,10.0506,10.0506,7.7252,7.7252,13285.7559,22533.7134,13495.5191,71078.2977,27.1599,13285.7559,22533.7134,13495.5191,71078.2977,27.1599
242,242,50,0,0,0,0,0,1,1,0,1,0,0,1.1,1,1,0,15986.14,0,15986.14,15986.14,0.9704208652555755,30743.5,0,25489.8554,0.0,2.261553553062276,2.261553553062276,0.0,2.261553553062276,2.261553553062276,2044.0,2044.0,9.0844,9.0844,12.8041,12.8041,10240.8066,27669.1345,10864.4349,64809.8112,49.2952,10240.8066,27669.1345,10864.4349,64809.8112,49.2952
243,243,50,0,0,0,0,0,1,1,0,1,0,1,1.1,1,1,0,33503.6991,0,33503.6991,33503.6991,1.404295791380801,42714.4568,0,44090.4781,0.0,4.263144017897636,4.263144017897636,0.0,4.263144017897636,4.263144017897636,2046.0,2046.0,8.3878,8.3878,9.233,9.233,16360.4367,38970.1387,21221.7079,110117.0922,61.1097,16360.4367,38970.1387,21221.7079,110117.0922,61.1097
244,244,50,0,0,0,0,0,1,1,0,0,1,0,1.1,1,1,0,18675.1228,0,18675.1228,18675.1228,1.0667625073920626,32369.7808,0,29494.9766,0.0,2.5586679508461287,2.5586679508461287,0.0,2.5586679508461287,2.5586679508461287,2044.0,2044.0,9.3056,9.3056,11.9093,11.9093,11788.4272,29078.769,12345.2642,71936.8783,49.2952,11788.4272,29078.769,12345.2642,71936.8783,49.2952
245,245,50,0,0,0,0,0,1,1,0,0,1,1,1.1,1,1,0,36236.0495,0,36236.0495,36236.0495,1.4588930183017867,44340.7376,0,48095.5994,0.0,4.5670755233827895,4.5670755233827895,0.0,4.5670755233827895,4.5670755233827895,2046.0,2046.0,8.5795,8.5795,8.9551,8.9551,17932.1937,40379.7732,22674.0506,117283.1767,61.1097,17932.1937,40379.7732,22674.0506,117283.1767,61.1097
246,246,50,0,0,0,0,0,1,0,1,0,0,0,1.1,1,1,0,2722.9144,0,2722.9144,2722.9144,0.47635447372908424,11226.3103,0,18037.4914,0.0,0.6760927012624947,0.6760927012624947,0.0,0.6760927012624947,0.6760927012624947,2034.0,2034.0,15.1327,15.1327,15.7745,15.7745,6799.7389,10703.8669,2375.9839,22623.814,21.3098,6799.7389,10703.8669,2375.9839,22623.814,21.3098
247,247,50,0,0,0,0,0,1,0,1,0,0,1,1.1,1,1,0,19851.7728,0,19851.7728,19851.7728,1.4756308071880997,23197.2671,0,36638.1141,0.0,2.72557209613195,2.72557209613195,0.0,2.72557209613195,2.72557209613195,2046.0,2046.0,10.9092,10.9092,7.7643,7.7643,14141.6815,22004.8711,12619.4831,68644.9684,27.1599,14141.6815,22004.8711,12619.4831,68644.9684,27.1599
248,248,50,0,0,0,0,0,1,0,1,1,0,0,1.1,1,1,0,14197.4754,0,14197.4754,14197.4754,0.88790575572064,30188.8454,0,27273.4483,0.0,2.149887440815122,2.149887440815122,0.0,2.149887440815122,2.149887440815122,2042.0,2042.0,9.6413,9.6413,13.2548,13.2548,10868.1457,27140.2922,9900.2869,62165.8472,59.6472,10868.1457,27140.2922,9900.2869,62165.8472,59.6472
249,249,50,0,0,0,0,0,1,0,1,1,0,1,1.1,1,1,0,31630.7674,0,31630.7674,31630.7674,1.351811721670999,42159.8022,0,45874.0711,0.0,4.1818386608848215,4.1818386608848215,0.0,4.1818386608848215,4.1818386608848215,2046.0,2046.0,8.921,8.921,9.2875,9.2875,17216.3624,38441.2964,20334.227,107683.7629,61.1097,17216.3624,38441.2964,20334.227,107683.7629,61.1097
250,250,50,0,0,0,0,0,1,0,1,0,1,0,1.1,1,1,0,16802.0356,0,16802.0356,16802.0356,0.9901014659067593,31815.1263,0,31278.5696,0.0,2.4773625938333144,2.4773625938333144,0.0,2.4773625938333144,2.4773625938333144,2044.0,2044.0,10.2331,10.2331,12.0919,12.0919,12636.9303,28549.9267,11465.3613,69503.549,49.2952,12636.9303,28549.9267,11465.3613,69503.549,49.2952
251,251,50,0,0,0,0,0,1,0,1,0,1,1,1.1,1,1,0,34363.9226,0,34363.9226,34363.9226,1.4089906773147771,43786.0831,0,49879.1924,0.0,4.4857701663699725,4.4857701663699725,0.0,4.4857701663699725,4.4857701663699725,2046.0,2046.0,9.0805,9.0805,9.001,9.001,18788.1193,39850.9309,21785.7649,114849.8474,61.1097,18788.1193,39850.9309,21785.7649,114849.8474,61.1097
252,252,50,1,0,0,0,0,0,0,0,0,0,0,1.1,1,1,0,18694.0469,0,18694.0469,18694.0469,2.8585274247368755,10208.0023,0,13388.5233,0.0,1.2788825526146723,1.2788825526146723,0.0,1.2788825526146723,1.2788825526146723,2038.0,2038.0,5.7378,5.7378,7.5829,7.5829,4142.3797,9732.9483,9128.0005,41741.0401,43.6647,4142.3797,9732.9483,9128.0005,41741.0401,43.6647
253,253,50,1,0,0,0,0,0,0,0,0,0,1,1.1,1,1,0,36276.9641,0,36276.9641,36276.9641,2.6372136805291655,22178.9591,0,31989.1461,0.0,3.2758431828277073,3.2758431828277073,0.0,3.2758431828277073,3.2758431828277073,2045.0,2045.0,7.3019,7.3019,6.2216,6.2216,10602.1995,21033.9525,19194.1885,87152.1183,44.8138,10602.1995,21033.9525,19194.1885,87152.1183,44.8138
254,254,50,1,0,0,0,0,0,0,0,1,0,0,1.1,1,1,0,30487.2127,0,30487.2127,30487.2127,1.8004440477997645,29170.5374,0,22624.4803,0.0,2.737702550799432,2.737702550799432,0.0,2.737702550799432,2.737702550799432,2043.0,2043.0,5.8669,5.8669,10.0554,10.0554,7544.7803,26169.3736,16628.6076,80902.2738,72.2996,7544.7803,26169.3736,16628.6076,80902.2738,72.2996
255,255,50,1,0,0,0,0,0,0,0,1,0,1,1.1,1,1,0,48022.7562,0,48022.7562,48022.7562,2.0005635265001604,41141.4942,0,41225.1031,0.0,4.756725891806051,4.756725891806051,0.0,4.756725891806051,4.756725891806051,2046.0,2046.0,6.8248,6.8248,7.993,7.993,13816.9091,37470.3778,26938.3591,126323.0919,74.6897,13816.9091,37470.3778,26938.3591,126323.0919,74.6897
256,256,50,1,0,0,0,0,0,0,0,0,1,0,1.1,1,1,0,33183.8636,0,33183.8636,33183.8636,1.8592586695111042,30796.8182,0,26629.6016,0.0,3.031125980995417,3.031125980995417,0.0,3.031125980995417,3.031125980995417,2043.0,2043.0,6.3461,6.3461,9.5836,9.5836,9077.2139,27579.0081,18092.6313,88005.0164,72.2996,9077.2139,27579.0081,18092.6313,88005.0164,72.2996
257,257,50,1,0,0,0,0,0,0,0,0,1,1,1.1,1,1,0,50754.816,0,50754.816,50754.816,2.035643220855898,42767.7751,0,45230.2243,0.0,5.060657397291199,5.060657397291199,0.0,5.060657397291199,5.060657397291199,2046.0,2046.0,7.0911,7.0911,7.8152,7.8152,15388.666,38880.0123,28390.9924,133489.1764,74.6897,15388.666,38880.0123,28390.9924,133489.1764,74.6897
258,258,50,1,0,0,0,0,0,1,0,0,0,0,1.1,1,1,0,25462.6029,0,25462.6029,25462.6029,2.4825430272078375,16093.0023,0,20401.5955,0.0,1.8374642772090697,1.8374642772090697,0.0,1.8374642772090697,1.8374642772090697,2038.0,2038.0,6.6034,6.6034,8.3204,8.3204,7030.9449,15344.0756,12629.5373,60525.3803,58.2196,7030.9449,15344.0756,12629.5373,60525.3803,58.2196
259,259,50,1,0,0,0,0,0,1,0,0,0,1,1.1,1,1,0,42917.0041,0,42917.0041,42917.0041,2.4635947268698173,28063.9591,0,39002.2183,0.0,3.819867783355095,3.819867783355095,0.0,3.819867783355095,3.819867783355095,2044.0,2044.0,7.5029,7.5029,6.7883,6.7883,13546.9824,26645.0798,22725.4774,105892.0548,57.511,13546.9824,26645.0798,22725.4774,105892.0548,57.511
260,260,50,1,0,0,0,0,0,1,0,1,0,0,1.1,1,1,0,37193.8219,0,37193.8219,37193.8219,1.8037201855394076,35055.5374,0,29637.5525,0.0,3.2892632923959404,3.2892632923959404,0.0,3.2892632923959404,3.2892632923959404,2042.0,2042.0,6.3352,6.3352,10.072,10.072,10466.0409,31780.5009,20130.2093,99660.0438,89.4708,10466.0409,31780.5009,20130.2093,99660.0438,89.4708
261,261,50,1,0,0,0,0,0,1,0,1,0,1,1.1,1,1,0,54680.3253,0,54680.3253,54680.3253,1.9758735334853246,47026.4942,0,48238.1753,0.0,5.295965501259726,5.295965501259726,0.0,5.295965501259726,5.295965501259726,2045.0,2045.0,6.9932,6.9932,8.2345,8.2345,16756.5327,43081.5051,30444.2582,145052.249,89.6276,16756.5327,43081.5051,30444.2582,145052.249,89.6276
262,262,50,1,0,0,0,0,0,1,0,0,1,0,1.1,1,1,0,39877.6236,0,39877.6236,39877.6236,1.8521133816701276,36681.8182,0,33642.6738,0.0,3.578449927826857,3.578449927826857,0.0,3.578449927826857,3.578449927826857,2042.0,2042.0,6.6818,6.6818,9.6839,9.6839,11980.8234,33190.1354,21594.0196,106732.0727,89.4708,11980.8234,33190.1354,21594.0196,106732.0727,89.4708
263,263,50,1,0,0,0,0,0,1,0,0,1,1,1.1,1,1,0,57402.9786,0,57402.9786,57402.9786,2.007196305654467,48652.7751,0,52243.2966,0.0,5.596546385652365,5.596546385652365,0.0,5.596546385652365,5.596546385652365,2045.0,2045.0,7.2146,7.2146,8.0657,8.0657,18317.1463,44491.1396,31899.1922,152200.0843,89.6276,18317.1463,44491.1396,31899.1922,152200.0843,89.6276
264,264,50,1,0,0,0,0,0,0,1,0,0,0,1.1,1,1,0,23682.731,0,23682.731,23682.731,2.3939548768711996,15538.3478,0,22185.1885,0.0,1.7488244211004857,1.7488244211004857,0.0,1.7488244211004857,1.7488244211004857,2037.0,2037.0,7.2635,7.2635,8.4408,8.4408,7636.7312,14815.2333,11783.7105,57982.4476,64.0416,7636.7312,14815.2333,11783.7105,57982.4476,64.0416
265,265,50,1,0,0,0,0,0,0,1,0,0,1,1.1,1,1,0,41038.781,0,41038.781,41038.781,2.4080828379778865,27509.3046,0,40785.8113,0.0,3.7385624263422796,3.7385624263422796,0.0,3.7385624263422796,3.7385624263422796,2044.0,2044.0,8.0671,8.0671,6.797,6.797,14395.4855,26116.2375,21850.7104,103458.7255,57.511,14395.4855,26116.2375,21850.7104,103458.7255,57.511
266,266,50,1,0,0,0,0,0,0,1,1,0,0,1.1,1,1,0,35382.4254,0,35382.4254,35382.4254,1.7467733224395616,34500.8829,0,31421.1455,0.0,3.1878926216572867,3.1878926216572867,0.0,3.1878926216572867,3.1878926216572867,2041.0,2041.0,6.6968,6.6968,10.2394,10.2394,11124.64,31251.6586,19207.7345,97064.8763,98.4178,11124.64,31251.6586,19207.7345,97064.8763,98.4178
