,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
133,133,50,0,0,0,0,0,0,0,1,0,1,0,0,0,21187.5652,0,21187.5652,21187.5652,1.600831455,23879.074,0,22037.7434,0,2.289355525,2.289355525,0,2.289355525,2.289355525,2047,2047,8.4452,8.4452,9.7777,9.7777,8701.7829,20843.9498,12180.1657,62947.1328,33.6693,8701.7829,20843.9498,12180.1657,62947.1328,33.6693
134,134,55,0,0,0,0,0,0,0,1,0,1,0,0,0,21187.5652,0,25914.8771,25914.8771,1.925813726,23879.074,0,22037.7434,0,2.301023617,2.301023617,0,2.289355525,2.289355525,2047,2048,8.4452,8.6404,9.7777,9.7282,8701.7829,20843.9498,12180.1657,62947.1328,33.6693,8757.5905,20843.9498,14226.7842,69773.81,30.6084
135,135,60,0,0,0,0,0,0,0,1,0,1,0,0,0,21187.5652,0,30646.0171,30646.0171,2.251027056,23879.074,0,22037.7434,0,2.311322221,2.311322221,0,2.289355525,2.289355525,2047,2049,8.4452,8.8326,9.7777,9.6848,8701.7829,20843.9498,12180.1657,62947.1328,33.6693,8806.9879,20843.9498,16274.3909,76599.1714,27.8258
136,136,25,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,-812.0365,-812.0365,0.132011047,34919.862,0,40638.3662,0,4.035853242,4.035853242,0,4.361675162,4.361675162,2048,2041,8.1661,6.6269,7.3886,7.9885,14864.3869,31117.59,22726.1821,108706.897,45.9126,13612.4111,31117.59,4919.9563,48927.3916,89.4708
137,137,30,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,7262.9556,7262.9556,0.505733412,34919.862,0,40638.3662,0,4.159805898,4.159805898,0,4.361675162,4.361675162,2048,2043,8.1661,7.0589,7.3886,7.7491,14864.3869,31117.59,22726.1821,108706.897,45.9126,14071.4355,31117.59,8474.4567,61000.3806,73.9428
138,138,35,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,15367.9184,15367.9184,0.881638617,34919.862,0,40638.3662,0,4.256908669,4.256908669,0,4.361675162,4.361675162,2048,2045,8.1661,7.4968,7.3886,7.5714,14864.3869,31117.59,22726.1821,108706.897,45.9126,14440.7227,31117.59,12066.9121,73054.2529,61.1097
139,139,40,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,23552.4942,23552.4942,1.258599674,34919.862,0,40638.3662,0,4.297295799,4.297295799,0,4.361675162,4.361675162,2048,2046,8.1661,7.717,7.3886,7.4998,14864.3869,31117.59,22726.1821,108706.897,45.9126,14597.305,31117.59,15612.6104,84935.5539,55.5543
140,140,45,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,31747.5265,31747.5265,1.636198396,34919.862,0,40638.3662,0,4.331882344,4.331882344,0,4.361675162,4.361675162,2048,2047,8.1661,7.9403,7.3886,7.4397,14864.3869,31117.59,22726.1821,108706.897,45.9126,14737.8768,31117.59,19167.6952,96821.1923,50.5039
141,141,50,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,39952.8254,39952.8254,2.014236374,34919.862,0,40638.3662,0,4.361675162,4.361675162,0,4.361675162,4.361675162,2048,2048,8.1661,8.1661,7.3886,7.3886,14864.3869,31117.59,22726.1821,108706.897,45.9126,14864.3869,31117.59,22726.1821,108706.897,45.9126
142,142,55,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,48167.6305,48167.6305,2.392575359,34919.862,0,40638.3662,0,4.387321119,4.387321119,0,4.361675162,4.361675162,2048,2049,8.1661,8.3934,7.3886,7.3453,14864.3869,31117.59,22726.1821,108706.897,45.9126,14977.9514,31117.59,26284.5295,120589.4402,41.7388
143,143,60,0,0,0,0,0,0,0,1,0,1,1,0,0,39952.8254,0,56416.8436,56416.8436,2.77108892,34919.862,0,40638.3662,0,4.387321119,4.387321119,0,4.361675162,4.361675162,2048,2049,8.1661,8.3934,7.3886,7.3453,14864.3869,31117.59,22726.1821,108706.897,45.9126,14977.9514,31117.59,29813.9014,132368.0252,41.7388
144,144,25,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-4990.5423,-4990.5423,0,5359.968,0,9240.8262,0,0.075473433,0.075473433,0,0.216257308,0.216257308,2035,2026,26.3171,18.5892,23.5459,67.467,3608.8693,5110.529,40.7965,6574.6946,0,1256.2091,5110.529,0,1376.1958,0
145,145,30,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-4586.8482,-4586.8482,0,5359.968,0,9240.8262,0,0.124587493,0.124587493,0,0.216257308,0.216257308,2035,2028,26.3171,20.284,23.5459,40.8706,3608.8693,5110.529,40.7965,6574.6946,0,2065.8631,5110.529,0,2589.544,0
146,146,35,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-4073.1876,-4073.1876,0,5359.968,0,9240.8262,0,0.143673802,0.143673802,0,0.216257308,0.216257308,2035,2029,26.3171,21.2848,23.5459,35.4412,3608.8693,5110.529,40.7965,6574.6946,0,2396.7324,5110.529,0,3434.0738,0
147,147,40,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-3479.1801,-3479.1801,0,5359.968,0,9240.8262,0,0.174727741,0.174727741,0,0.216257308,0.216257308,2035,2031,26.3171,23.1593,23.5459,29.1423,3608.8693,5110.529,40.7965,6574.6946,0,2931.9628,5110.529,0,4563.3117,0
148,148,45,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-2830.2288,-2830.2288,0,5359.968,0,9240.8262,0,0.198363113,0.198363113,0,0.216257308,0.216257308,2035,2033,26.3171,24.8379,23.5459,25.6699,3608.8693,5110.529,40.7965,6574.6946,0,3326.0613,5110.529,0,5606.3616,0
149,149,50,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-2185.5003,-2185.5003,0,5359.968,0,9240.8262,0,0.216257308,0.216257308,0,0.216257308,0.216257308,2035,2035,26.3171,26.3171,23.5459,23.5459,3608.8693,5110.529,40.7965,6574.6946,0,3608.8693,5110.529,40.7965,6574.6946,0
150,150,55,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-1640.6104,-1640.6104,0,5359.968,0,9240.8262,0,0.230030312,0.230030312,0,0.216257308,0.216257308,2035,2037,26.3171,27.6121,23.5459,22.1361,3608.8693,5110.529,40.7965,6574.6946,0,3810.8184,5110.529,206.9074,7487.6445,0
151,151,60,0,0,0,0,0,1,0,0,0,0,0,0,0,-2185.5003,0,-1093.5591,-1093.5591,0,5359.968,0,9240.8262,0,0.235626135,0.235626135,0,0.216257308,0.216257308,2035,2038,26.3171,28.1975,23.5459,21.6104,3608.8693,5110.529,40.7965,6574.6946,0,3888.1117,5110.529,388.9,8293.9816,0
152,152,25,0,0,0,0,0,1,0,0,0,0,1,0,0,16683.8146,0,-3169.0735,-3169.0735,0,16400.7561,0,27841.4489,0,2.101853428,2.101853428,0,2.320804779,2.320804779,2048,2041,10.4027,8.7128,6.4617,7.1361,10325.9025,15384.1692,10323.7282,52732.9187,15.3042,9492.0229,15384.1692,1623.2783,23360.2206,29.8236
153,153,30,0,0,0,0,0,1,0,0,0,0,1,0,0,16683.8146,0,751.6428,751.6428,0.267237358,16400.7561,0,27841.4489,0,2.187294914,2.187294914,0,2.320804779,2.320804779,2048,2043,10.4027,9.1652,6.4617,6.8569,10325.9025,15384.1692,10323.7282,52732.9187,15.3042,9799.7709,15384.1692,3359.5367,29319.7671,24.6476
154,154,35,0,0,0,0,0,1,0,0,0,0,1,0,0,16683.8146,0,4693.6625,4693.6625,0.637666411,16400.7561,0,27841.4489,0,2.252474068,2.252474068,0,2.320804779,2.320804779,2048,2045,10.4027,9.6437,6.4617,6.6581,10325.9025,15384.1692,10323.7282,52732.9187,15.3042,10045.506,15384.1692,5116.1976,35259.9051,20.3699
155,155,40,0,0,0,0,0,1,0,0,0,0,1,0,0,16683.8146,0,8682.8083,8682.8083,1.009610605,16400.7561,0,27841.4489,0,2.279240707,2.279240707,0,2.320804779,2.320804779,2048,2046,10.4027,9.8893,6.4617,6.5798,10325.9025,15384.1692,10323.7282,52732.9187,15.3042,10149.336,15384.1692,6849.0413,41083.8728,18.5181
156,156,45,0,0,0,0,0,1,0,0,0,0,1,0,0,16683.8146,0,12680.1046,12680.1046,1.382323438,16400.7561,0,27841.4489,0,2.301739628,2.301739628,0,2.320804779,2.320804779,2048,2047,10.4027,10.1429,6.4617,6.5153,10325.9025,15384.1692,10323.7282,52732.9187,15.3042,10242.3494,15384.1692,8585.5592,46909.017,16.8346
