,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
90,90,20,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,236.3958,236.3958,0.12865785470859842,23666.2361,0,11376.2208,0.0,2.314261742880957,2.314261742880957,0.0,2.4105035756458597,2.4105035756458597,2043.0,2037.0,3.4532,2.6152,9.3271,9.7149,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,3565.5833,20942.5017,2458.0857,27289.8959,87.3294
91,91,25,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,6071.1302,6071.1302,0.5258802571030061,23666.2361,0,11376.2208,0.0,2.3586213143352586,2.3586213143352586,0.0,2.4105035756458597,2.4105035756458597,2043.0,2039.0,3.4532,2.8942,9.3271,9.5322,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,3760.8872,20942.5017,4942.38,35789.0722,72.1731
92,92,30,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,11910.4192,11910.4192,0.9240829152061817,23666.2361,0,11376.2208,0.0,2.375581510845585,2.375581510845585,0.0,2.4105035756458597,2.4105035756458597,2043.0,2040.0,3.4532,3.0341,9.3271,9.4642,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,3844.1907,20942.5017,7442.6493,44205.3727,65.6119
93,93,35,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,17747.4005,17747.4005,1.3230057210654649,23666.2361,0,11376.2208,0.0,2.389501857943716,2.389501857943716,0.0,2.4105035756458597,2.4105035756458597,2043.0,2041.0,3.4532,3.1738,9.3271,9.409,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,3918.8672,20942.5017,9960.3083,52628.7249,59.6472
94,94,40,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,23587.1365,23587.1365,1.7223654845122733,23666.2361,0,11376.2208,0.0,2.4009657797242574,2.4009657797242574,0.0,2.4105035756458597,2.4105035756458597,2043.0,2042.0,3.4532,3.3136,9.3271,9.3641,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,3986.0206,20942.5017,12484.3638,61054.2473,54.2247
95,95,45,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,29432.2079,29432.2079,2.1220132644422898,23666.2361,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,9.3271,9.3271,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,4046.4298,20942.5017,15009.1159,69479.5504,49.2952
96,96,50,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,35296.5752,35296.5752,2.521718663601877,23666.2361,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,9.3271,9.3271,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,4046.4298,20942.5017,17515.7788,77850.5806,49.2952
97,97,55,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,41149.7819,41149.7819,2.921868266366938,23666.2361,0,11376.2208,0.0,2.418633564864154,2.418633564864154,0.0,2.4105035756458597,2.4105035756458597,2043.0,2044.0,3.4532,3.5926,9.3271,9.2957,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,4100.9481,20942.5017,20042.9052,86280.9507,44.8138
98,98,60,0,0,0,0,0,0,1,0,0,1,0,0,35296.5752,0,47005.5582,47005.5582,3.3220998212580786,23666.2361,0,11376.2208,0.0,2.425520995281264,2.425520995281264,0.0,2.4105035756458597,2.4105035756458597,2043.0,2045.0,3.4532,3.7313,9.3271,9.2693,4046.4298,20942.5017,17515.7788,77850.5806,49.2952,4149.9015,20942.5017,22569.1784,94707.8796,40.7398
99,99,20,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,353.5808,353.5808,0.13099696547257456,34548.9241,0,19727.3542,0.0,3.539713318198568,3.539713318198568,0.0,3.6725039990099164,3.6725039990099164,2042.0,2037.0,3.7055,2.9171,8.8373,9.1688,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6143.1258,31216.1419,3735.6205,41579.4631,130.9941
100,100,25,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,9268.4709,9268.4709,0.5356873334262884,34548.9241,0,19727.3542,0.0,3.576845683797664,3.576845683797664,0.0,3.6725039990099164,3.6725039990099164,2042.0,2038.0,3.7055,3.0744,8.8373,9.0736,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6322.503,31216.1419,7453.5449,54379.7463,119.0856
101,101,30,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,18142.6605,18142.6605,0.9420440251612912,34548.9241,0,19727.3542,0.0,3.6080532750678596,3.6080532750678596,0.0,3.6725039990099164,3.6725039990099164,2042.0,2039.0,3.7055,3.2317,8.8373,8.9952,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6483.7153,31216.1419,11264.1858,67214.963,108.2596
102,102,35,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,27020.5691,27020.5691,1.3494133445781022,34548.9241,0,19727.3542,0.0,3.6340373129985952,3.6340373129985952,0.0,3.6725039990099164,3.6725039990099164,2042.0,2040.0,3.7055,3.3896,8.8373,8.9308,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6629.0241,31216.1419,15102.7179,80066.8707,98.4178
103,103,40,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,35908.5103,35908.5103,1.7573258598429016,34548.9241,0,19727.3542,0.0,3.655198780413294,3.655198780413294,0.0,3.6725039990099164,3.6725039990099164,2042.0,2041.0,3.7055,3.5475,8.8373,8.8791,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6759.3035,31216.1419,18948.1738,92921.6002,89.4708
104,104,45,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,44804.4123,44804.4123,2.1655494105284965,34548.9241,0,19727.3542,0.0,3.6725039990099164,3.6725039990099164,0.0,3.6725039990099164,3.6725039990099164,2042.0,2042.0,3.7055,3.7055,8.8373,8.8373,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6876.4746,31216.1419,22795.3781,105773.7439,81.3371
105,105,50,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,53731.503,53731.503,2.5737959690751895,34548.9241,0,19727.3542,0.0,3.6725039990099164,3.6725039990099164,0.0,3.6725039990099164,3.6725039990099164,2042.0,2042.0,3.7055,3.7055,8.8373,8.8373,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6876.4746,31216.1419,26612.1119,118517.5685,81.3371
106,106,55,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,62642.6648,62642.6648,2.9825914470478128,34548.9241,0,19727.3542,0.0,3.6868473431561566,3.6868473431561566,0.0,3.6725039990099164,3.6725039990099164,2042.0,2043.0,3.7055,3.8634,8.8373,8.8029,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,6981.8935,31216.1419,30461.9098,131376.5527,73.9428
107,107,60,0,0,0,0,0,0,1,0,0,1,1,0,53731.503,0,71559.0443,71559.0443,3.3915085641844582,34548.9241,0,19727.3542,0.0,3.69910883818213,3.69910883818213,0.0,3.6725039990099164,3.6725039990099164,2042.0,2044.0,3.7055,4.0211,8.8373,8.7738,6876.4746,31216.1419,26612.1119,118517.5685,81.3371,7077.0482,31216.1419,34310.287,144229.7421,67.2207
108,108,20,0,0,0,0,0,0,0,1,0,0,0,0,53731.503,0,71559.0443,71559.0443,1.504276365074441,4845.7686,0,3025.0875,0.0,1.082532209741435,1.082532209741435,0.0,1.1046429654596432,1.1046429654596432,2047.0,2041.0,2.3616,1.8976,4.1674,4.2525,1158.5862,4620.2591,26612.1119,35821.1008,5.6115,1078.4309,4620.2591,34310.287,12658.388,9.9412
109,109,25,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,7189.7729,7189.7729,2.3353741308857976,4845.7686,0,3025.0875,0.0,1.0879643576358065,1.0879643576358065,0.0,1.1046429654596432,1.1046429654596432,2047.0,2042.0,2.3616,1.9754,4.1674,4.2313,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1095.5665,4620.2591,3599.6556,16514.2915,9.0375
110,110,30,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,9876.2188,9876.2188,3.167892340828555,4845.7686,0,3025.0875,0.0,1.0964036630684189,1.0964036630684189,0.0,1.1046429654596432,1.1046429654596432,2047.0,2044.0,2.3616,2.1307,4.1674,4.1987,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1124.8481,4620.2591,4759.4438,20388.2388,7.469
111,111,35,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,12567.9152,12567.9152,4.000839691166796,4845.7686,0,3025.0875,0.0,1.0996444239180228,1.0996444239180228,0.0,1.1046429654596432,1.1046429654596432,2047.0,2045.0,2.3616,2.2079,4.1674,4.1863,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1137.3006,4620.2591,5915.9642,24248.229,6.79
112,112,40,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,15261.0351,15261.0351,4.834165685739909,4845.7686,0,3025.0875,0.0,1.1023639407025156,1.1023639407025156,0.0,1.1046429654596432,1.1046429654596432,2047.0,2046.0,2.3616,2.2849,4.1674,4.176,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1148.5035,4620.2591,7072.8104,28108.7807,6.1727
113,113,45,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,17956.8755,17956.8755,5.667611120028888,4845.7686,0,3025.0875,0.0,1.1023639407025156,1.1023639407025156,0.0,1.1046429654596432,1.1046429654596432,2047.0,2046.0,2.3616,2.2849,4.1674,4.176,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1148.5035,4620.2591,8227.4879,31959.2986,6.1727
114,114,50,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,20651.7206,20651.7206,6.501438084956689,4845.7686,0,3025.0875,0.0,1.1046429654596432,1.1046429654596432,0.0,1.1046429654596432,1.1046429654596432,2047.0,2047.0,2.3616,2.3616,4.1674,4.1674,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1158.5862,4620.2591,9384.9234,35821.1008,5.6115
115,115,55,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,23347.0692,23347.0692,7.335346874253992,4845.7686,0,3025.0875,0.0,1.1065525666195772,1.1065525666195772,0.0,1.1046429654596432,1.1046429654596432,2047.0,2048.0,2.3616,2.4382,4.1674,4.1602,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1167.6889,4620.2591,10542.2333,39682.3519,5.1014
116,116,60,0,0,0,0,0,0,0,1,0,0,0,0,20651.7206,0,26044.2054,26044.2054,8.169254996578246,4845.7686,0,3025.0875,0.0,1.1065525666195772,1.1065525666195772,0.0,1.1046429654596432,1.1046429654596432,2047.0,2048.0,2.3616,2.4382,4.1674,4.1602,1158.5862,4620.2591,9384.9234,35821.1008,5.6115,1167.6889,4620.2591,11697.7527,43535.0074,5.1014
117,117,20,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,4656.5283,4656.5283,0.5576896434037694,15728.4566,0,11376.2208,0.0,2.274301365424948,2.274301365424948,0.0,2.368883670183568,2.368883670183568,2043.0,2037.0,3.4532,2.6152,6.1987,6.4565,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,3565.5833,14893.8993,3649.7012,26823.9318,58.2196
118,118,25,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,10347.07,10347.07,1.1061473584373154,15728.4566,0,11376.2208,0.0,2.3178789677896305,2.3178789677896305,0.0,2.368883670183568,2.368883670183568,2043.0,2039.0,3.4532,2.8942,6.1987,6.3351,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,3760.8872,14893.8993,6127.8887,35177.8606,48.1154
119,119,30,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,16074.1469,16074.1469,1.6562756601377364,15728.4566,0,11376.2208,0.0,2.3345449086014654,2.3345449086014654,0.0,2.368883670183568,2.368883670183568,2043.0,2040.0,3.4532,3.0341,6.1987,6.2898,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,3844.1907,14893.8993,8594.4228,43450.4009,43.7413
120,120,35,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,21809.5787,21809.5787,2.207423873854027,15728.4566,0,11376.2208,0.0,2.3482291322110127,2.3482291322110127,0.0,2.368883670183568,2.368883670183568,2043.0,2041.0,3.4532,3.1738,6.1987,6.2532,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,3918.8672,14893.8993,11067.7925,51729.9025,39.7648
121,121,40,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,27551.7473,27551.7473,2.7591978461419644,15728.4566,0,11376.2208,0.0,2.359502576921465,2.359502576921465,0.0,2.368883670183568,2.368883670183568,2043.0,2042.0,3.4532,3.3136,6.1987,6.2233,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,3986.0206,14893.8993,13543.7454,60011.5624,36.1498
122,122,45,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,33299.6208,33299.6208,3.311388855385852,15728.4566,0,11376.2208,0.0,2.368883670183568,2.368883670183568,0.0,2.368883670183568,2.368883670183568,2043.0,2043.0,3.4532,3.4532,6.1987,6.1987,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,4046.4298,14893.8993,16020.2048,68293.0181,32.8635
123,123,50,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,39061.4693,39061.4693,3.8638310784216134,15728.4566,0,11376.2208,0.0,2.368883670183568,2.368883670183568,0.0,2.368883670183568,2.368883670183568,2043.0,2043.0,3.4532,3.4532,6.1987,6.1987,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,4046.4298,14893.8993,18486.4308,76521.0926,32.8635
124,124,55,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,44817.5049,44817.5049,4.416731595623744,15728.4566,0,11376.2208,0.0,2.3768789363863942,2.3768789363863942,0.0,2.368883670183568,2.368883670183568,2043.0,2044.0,3.4532,3.5926,6.1987,6.1779,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,4100.9481,14893.8993,20965.2955,84807.5237,29.8759
125,125,60,0,0,0,0,0,0,0,1,0,0,1,0,39061.4693,0,50575.9483,50575.9483,4.969759793946726,15728.4566,0,11376.2208,0.0,2.3836512088171626,2.3836512088171626,0.0,2.368883670183568,2.368883670183568,2043.0,2045.0,3.4532,3.7313,6.1987,6.1603,4046.4298,14893.8993,18486.4308,76521.0926,32.8635,4149.9015,14893.8993,23443.6541,93090.563,27.1599
126,126,20,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,1329.3589,1329.3589,0.20828745835319631,22084.4369,0,11376.2208,0.0,2.314261742880957,2.314261742880957,0.0,2.4105035756458597,2.4105035756458597,2043.0,2037.0,3.4532,2.6152,8.7037,9.0656,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,3565.5833,19562.4639,2745.1604,27289.8959,87.3294
127,127,25,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,7148.2634,7148.2634,0.6335521947475363,22084.4369,0,11376.2208,0.0,2.3586213143352586,2.3586213143352586,0.0,2.4105035756458597,2.4105035756458597,2043.0,2039.0,3.4532,2.8942,8.7037,8.8951,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,3760.8872,19562.4639,5245.2846,35789.0722,72.1731
128,128,30,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,12984.2933,12984.2933,1.0598663890351763,22084.4369,0,11376.2208,0.0,2.375581510845585,2.375581510845585,0.0,2.4105035756458597,2.4105035756458597,2043.0,2040.0,3.4532,3.0341,8.7037,8.8316,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,3844.1907,19562.4639,7748.813,44205.3727,65.6119
129,129,35,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,18820.9141,18820.9141,1.4869515706684941,22084.4369,0,11376.2208,0.0,2.389501857943716,2.389501857943716,0.0,2.4105035756458597,2.4105035756458597,2043.0,2041.0,3.4532,3.1738,8.7037,8.7802,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,3918.8672,19562.4639,10266.8325,52628.7249,59.6472
130,130,40,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,24661.5231,24661.5231,1.9145045573705959,22084.4369,0,11376.2208,0.0,2.4009657797242574,2.4009657797242574,0.0,2.4105035756458597,2.4105035756458597,2043.0,2042.0,3.4532,3.3136,8.7037,8.7382,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,3986.0206,19562.4639,12790.015,61054.2473,54.2247
131,131,45,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,30507.4207,30507.4207,2.342365893382983,22084.4369,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,8.7037,8.7037,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,4046.4298,19562.4639,15313.9409,69479.5504,49.2952
132,132,50,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,36371.3255,36371.3255,2.77028891631516,22084.4369,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,8.7037,8.7037,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,4046.4298,19562.4639,17821.0663,77850.5806,49.2952
133,133,55,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,42225.6398,42225.6398,3.19868750187434,22084.4369,0,11376.2208,0.0,2.418633564864154,2.418633564864154,0.0,2.4105035756458597,2.4105035756458597,2043.0,2044.0,3.4532,3.5926,8.7037,8.6744,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,4100.9481,19562.4639,20347.0851,86280.9507,44.8138
134,134,60,0,0,0,0,0,0,0,1,1,0,0,0,36371.3255,0,48082.2151,48082.2151,3.627173825056282,22084.4369,0,11376.2208,0.0,2.425520995281264,2.425520995281264,0.0,2.4105035756458597,2.4105035756458597,2043.0,2045.0,3.4532,3.7313,8.7037,8.6498,4046.4298,19562.4639,17821.0663,77850.5806,49.2952,4149.9015,19562.4639,22872.5592,94707.8796,40.7398
135,135,20,0,0,0,0,0,0,0,1,1,0,1,0,54805.5386,0,1446.6184,1446.6184,0.18331006446356532,32967.1249,0,19727.3542,0.0,3.539713318198568,3.539713318198568,0.0,3.6725039990099164,3.6725039990099164,2042.0,2037.0,3.7055,2.9171,8.4327,8.7491,6876.4746,29836.1041,26918.1142,118517.5685,81.3371,6143.1258,29836.1041,4022.6207,41579.4631,130.9941
136,136,25,0,0,0,0,0,0,0,1,1,0,1,0,54805.5386,0,10344.9407,10344.9407,0.6067185148605064,32967.1249,0,19727.3542,0.0,3.576845683797664,3.576845683797664,0.0,3.6725039990099164,3.6725039990099164,2042.0,2038.0,3.7055,3.0744,8.4327,8.6582,6876.4746,29836.1041,26918.1142,118517.5685,81.3371,6322.503,29836.1041,7757.1129,54379.7463,119.0856
137,137,30,0,0,0,0,0,0,0,1,1,0,1,0,54805.5386,0,19215.3707,19215.3707,1.0318703612608229,32967.1249,0,19727.3542,0.0,3.6080532750678596,3.6080532750678596,0.0,3.6725039990099164,3.6725039990099164,2042.0,2039.0,3.7055,3.2317,8.4327,8.5833,6876.4746,29836.1041,26918.1142,118517.5685,81.3371,6483.7153,29836.1041,11571.5134,67214.963,108.2596
138,138,35,0,0,0,0,0,0,0,1,1,0,1,0,54805.5386,0,28093.3214,28093.3214,1.458081672258114,32967.1249,0,19727.3542,0.0,3.6340373129985952,3.6340373129985952,0.0,3.6725039990099164,3.6725039990099164,2042.0,2040.0,3.7055,3.3896,8.4327,8.5219,6876.4746,29836.1041,26918.1142,118517.5685,81.3371,6629.0241,29836.1041,15410.0033,80066.8707,98.4178
