,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
332,332,45,1,0,0,1,5.4,0,0,2313.5534,0,2036.2372,2036.2372,7.4034168650080705,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,895.5159,3343.5297,0
333,333,50,1,0,0,1,5.4,0,0,2313.5534,0,2319.8492,2319.8492,8.42654816368298,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,1017.0639,3748.6897,0
334,334,55,1,0,0,1,5.4,0,0,2313.5534,0,2603.4612,2603.4612,9.449679462357896,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,1138.6119,4153.8497,0
335,335,60,1,0,0,1,5.4,0,0,2313.5534,0,2887.0732,2887.0732,10.4728107610328,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,1260.1599,4559.0097,0
336,336,25,1,0,1,0,5.4,0,0,6271.9302,0,2475.3912,2475.3912,3.4032047306010313,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,1121.7962,4695.2584,0
337,337,30,1,0,1,0,5.4,0,0,6271.9302,0,3239.7356,3239.7356,4.436242149662074,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,1449.3723,5787.1789,0
338,338,35,1,0,1,0,5.4,0,0,6271.9302,0,4004.08,4004.08,5.469279568723116,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,1776.9485,6879.0995,0
339,339,40,1,0,1,0,5.4,0,0,6271.9302,0,4768.4244,4768.4244,6.502316987784155,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,2104.5247,7971.02,0
340,340,45,1,0,1,0,5.4,0,0,6271.9302,0,5532.7688,5532.7688,7.535354406845197,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,2432.1008,9062.9406,0
341,341,50,1,0,1,0,5.4,0,0,6271.9302,0,6297.1132,6297.1132,8.568391825906241,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,2759.677,10154.8611,0
342,342,55,1,0,1,0,5.4,0,0,6271.9302,0,7061.4576,7061.4576,9.601429244967282,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,3087.2532,11246.7817,0
343,343,60,1,0,1,0,5.4,0,0,6271.9302,0,7825.8019,7825.8019,10.634466664028322,2216.5378,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.9892,1.9892,41.378,1056.6929,2748.8843,10118.8855,0,41.378,1056.6929,3414.8293,12338.7022,0
344,344,25,1,0,1,1,5.4,0,0,7017.5011,0,2758.3326,2758.3326,3.371744029963082,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,1250.671,5244.3335,0
345,345,30,1,0,1,1,5.4,0,0,7017.5011,0,3615.2029,3615.2029,4.401264978857872,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,1617.9012,6468.4339,0
346,346,35,1,0,1,1,5.4,0,0,7017.5011,0,4472.0732,4472.0732,5.4307859277526624,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,1985.1313,7692.5343,0
347,347,40,1,0,1,1,5.4,0,0,7017.5011,0,5328.9435,5328.9435,6.460306876647454,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,2352.3614,8916.6347,0
348,348,45,1,0,1,1,5.4,0,0,7017.5011,0,6185.8138,6185.8138,7.4898278255422435,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,2719.5915,10140.7351,0
349,349,50,1,0,1,1,5.4,0,0,7017.5011,0,7042.684,7042.684,8.519348774437029,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,3086.8216,11364.8355,0
350,350,55,1,0,1,1,5.4,0,0,7017.5011,0,7899.5543,7899.5543,9.548869723331821,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,3454.0518,12588.9359,0
351,351,60,1,0,1,1,5.4,0,0,7017.5011,0,8756.4246,8756.4246,10.578390672226615,2493.605,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.9892,1.9892,46.5503,1188.7795,3076.0289,11328.8599,0,46.5503,1188.7795,3821.2819,13813.0364,0
352,352,25,1,1,0,0,5.4,0,0,5150.5971,0,1847.5828,1847.5828,2.0645711271309994,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,879.7156,4084.1572,0
353,353,30,1,1,0,0,5.4,0,0,5150.5971,0,2512.4456,2512.4456,2.7835749113470545,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,1164.6568,5033.9612,0
354,354,35,1,1,0,0,5.4,0,0,5150.5971,0,3177.3084,3177.3084,3.5025786955631095,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,1449.598,5983.7652,0
355,355,40,1,1,0,0,5.4,0,0,5150.5971,0,3842.1712,3842.1712,4.221582479779164,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,1734.5392,6933.5692,0
356,356,45,1,1,0,0,5.4,0,0,5150.5971,0,4507.034,4507.034,4.940586263995219,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,2019.4804,7883.3732,0
357,357,50,1,1,0,0,5.4,0,0,5150.5971,0,5171.8968,5171.8968,5.659590048211275,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,2304.4216,8833.1772,0
358,358,55,1,1,0,0,5.4,0,0,5150.5971,0,5836.7596,5836.7596,6.378593832427328,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,2589.3628,9782.9812,0
359,359,60,1,1,0,0,5.4,0,0,5150.5971,0,6501.6224,6501.6224,7.0975976166433865,2770.6722,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.79,2.79,35.9926,1320.8662,2295.2932,8802.749,0,35.9926,1320.8662,2874.304,10732.7852,0
360,360,25,1,1,0,1,5.4,0,0,5896.4584,0,2130.8146,2130.8146,2.1604368274747885,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,1008.3001,4633.2323,0
361,361,30,1,1,0,1,5.4,0,0,5896.4584,0,2888.2033,2888.2033,2.9050919239908195,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,1332.8952,5715.2162,0
362,362,35,1,1,0,1,5.4,0,0,5896.4584,0,3645.592,3645.592,3.6497470205068496,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,1657.4904,6797.2,0
363,363,40,1,1,0,1,5.4,0,0,5896.4584,0,4402.9807,4402.9807,4.394402117022881,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,1982.0855,7879.1839,0
364,364,45,1,1,0,1,5.4,0,0,5896.4584,0,5160.3694,5160.3694,5.139057213538914,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,2306.6807,8961.1677,0
365,365,50,1,1,0,1,5.4,0,0,5896.4584,0,5917.7581,5917.7581,5.883712310054945,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,2631.2759,10043.1516,0
366,366,55,1,1,0,1,5.4,0,0,5896.4584,0,6675.1468,6675.1468,6.628367406570975,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,2955.871,11125.1354,0
367,367,60,1,1,0,1,5.4,0,0,5896.4584,0,7432.5355,7432.5355,7.373022503087007,3047.7395,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.6915,2.6915,41.1648,1452.9528,2622.1474,10012.7234,0,41.1648,1452.9528,3280.4662,12207.1193,0
368,368,25,1,1,1,0,5.4,0,0,9855.6237,0,3705.2052,3705.2052,2.5675291098551907,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,1719.9838,7605.601,0
369,369,30,1,1,1,0,5.4,0,0,9855.6237,0,4943.3263,4943.3263,3.4046064467742854,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,2250.6071,9374.3454,0
370,370,35,1,1,1,0,5.4,0,0,9855.6237,0,6181.4474,6181.4474,4.241683783693383,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,2781.2304,11143.0898,0
371,371,40,1,1,1,0,5.4,0,0,9855.6237,0,7419.5685,7419.5685,5.078761120612477,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,3311.8538,12911.8342,0
372,372,45,1,1,1,0,5.4,0,0,9855.6237,0,8657.6896,8657.6896,5.915838457531574,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,3842.4771,14680.5786,0
373,373,50,1,1,1,0,5.4,0,0,9855.6237,0,9895.8107,9895.8107,6.7529157944506695,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,4373.1004,16449.323,0
374,374,55,1,1,1,0,5.4,0,0,9855.6237,0,11133.9317,11133.9317,7.589993131369766,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,4903.7237,18218.0675,0
375,375,60,1,1,1,0,5.4,0,0,9855.6237,0,12372.0528,12372.0528,8.427070468288862,4433.0756,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.4241,2.4241,67.0261,2113.3859,4355.8774,16391.9131,0,67.0261,2113.3859,5434.3471,19986.8119,0
376,376,25,1,1,1,1,5.4,0,0,10601.2853,0,3988.2373,3988.2373,2.6000023432092787,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,1848.7679,8154.6761,0
377,377,30,1,1,1,1,5.4,0,0,10601.2853,0,5318.8843,5318.8843,3.4467392114491164,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,2419.0452,10055.6004,0
378,378,35,1,1,1,1,5.4,0,0,10601.2853,0,6649.5313,6649.5313,4.293476079688957,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,2989.3225,11956.5246,0
379,379,40,1,1,1,1,5.4,0,0,10601.2853,0,7980.1783,7980.1783,5.14021294792879,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,3559.5998,13857.4489,0
380,380,45,1,1,1,1,5.4,0,0,10601.2853,0,9310.8253,9310.8253,5.986949816168628,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,4129.8771,15758.3732,0
381,381,50,1,1,1,1,5.4,0,0,10601.2853,0,10641.4723,10641.4723,6.833686684408465,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,4700.1543,17659.2974,0
382,382,55,1,1,1,1,5.4,0,0,10601.2853,0,11972.1193,11972.1193,7.6804235526483,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,5270.4316,19560.2217,0
383,383,60,1,1,1,1,5.4,0,0,10601.2853,0,13302.7662,13302.7662,8.527160420888137,4710.1428,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.3933,2.3933,72.1984,2245.4725,4682.9314,17601.8875,0,72.1984,2245.4725,5840.7089,21461.146,0
