,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,piloto,D_G,D_GSW,ecp_z,capex_p_x_v,opex_p_y_v,produccion_p_y_v,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
438,438,55,3.2,550,244,0,0,1,1,1,0.5,0.65,0.65,0,5738.7307,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.91,2.737,5244.2977,3040.6399,2505.8393,16529.5076,0,14983.7077,6081.2797,9635.6582,50028.1356,0
439,439,60,3.2,550,244,0,0,1,1,1,0.5,0.65,0.65,0,5738.7307,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.91,2.737,5244.2977,3040.6399,2505.8393,16529.5076,0,14983.7077,6081.2797,11163.2204,55139.094,0
440,440,25,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,13.5777,19362.3848,0
441,441,30,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,894.0662,24473.3433,0
442,442,35,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,2093.766,29584.3017,0
443,443,40,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,3511.836,34695.2602,0
444,444,45,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,4994.5868,39806.2186,0
445,445,50,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,6497.7371,44917.1771,0
446,446,55,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,8010.8561,50028.1356,0
447,447,60,3.2,550,244,0,1,1,1,1,0.5,0.65,0.65,0,1747.5798,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,11.0703,7.7492,5244.2977,8608.8614,928.7687,16529.5076,0,14983.7077,17217.7228,9529.8574,55139.094,0
448,448,25,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,971.3696,19362.3848,0
449,449,30,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,2185.9272,24473.3433,0
450,450,35,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,3611.917,29584.3017,0
451,451,40,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,5097.4884,34695.2602,0
452,452,45,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,6602.5178,39806.2186,0
453,453,50,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,8115.6368,44917.1771,0
454,454,55,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,9635.6582,50028.1356,0
455,455,60,3.2,550,244,0,0,1,1,1,0.55,0.65,0.65,0,6042.7947,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.519,2.737,5244.2977,2736.5759,2505.8393,16529.5076,0,14983.7077,6081.2797,11163.2204,55139.094,0
456,456,25,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,13.5777,19362.3848,0
457,457,30,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,894.0662,24473.3433,0
458,458,35,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,2093.766,29584.3017,0
459,459,40,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,3511.836,34695.2602,0
460,460,45,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,4994.5868,39806.2186,0
461,461,50,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,6497.7371,44917.1771,0
462,462,55,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,8010.8561,50028.1356,0
463,463,60,3.2,550,244,0,1,1,1,1,0.55,0.65,0.65,0,2608.466,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,9.9633,7.7492,5244.2977,7747.9753,928.7687,16529.5076,0,14983.7077,17217.7228,9529.8574,55139.094,0
464,464,25,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,971.3696,19362.3848,0
465,465,30,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,2185.9272,24473.3433,0
466,466,35,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,3611.917,29584.3017,0
467,467,40,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,5097.4884,34695.2602,0
468,468,45,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,6602.5178,39806.2186,0
469,469,50,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,8115.6368,44917.1771,0
470,470,55,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,9635.6582,50028.1356,0
471,471,60,3.2,550,244,0,0,1,1,1,0.6,0.65,0.65,0,6346.8587,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,3.128,2.737,5244.2977,2432.5119,2505.8393,16529.5076,0,14983.7077,6081.2797,11163.2204,55139.094,0
472,472,25,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,13.5777,19362.3848,0
473,473,30,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,894.0662,24473.3433,0
474,474,35,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,2093.766,29584.3017,0
475,475,40,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,3511.836,34695.2602,0
476,476,45,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,4994.5868,39806.2186,0
477,477,50,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,6497.7371,44917.1771,0
478,478,55,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,8010.8561,50028.1356,0
479,479,60,3.2,550,244,0,1,1,1,1,0.6,0.65,0.65,0,3469.3521,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.7665178719254842,0.7665178719254842,2046.0,2046.0,9.1627,9.1627,8.8563,7.7492,5244.2977,6887.0891,928.7687,16529.5076,0,14983.7077,17217.7228,9529.8574,55139.094,0
480,480,25,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,971.3696,19362.3848,0
481,481,30,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,2185.9272,24473.3433,0
482,482,35,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,3611.917,29584.3017,0
483,483,40,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,5097.4884,34695.2602,0
484,484,45,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,6602.5178,39806.2186,0
485,485,50,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,8115.6368,44917.1771,0
486,486,55,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,9635.6582,50028.1356,0
487,487,60,3.2,550,244,0,0,1,1,1,0.5,0.7,0.7,0,4610.7474,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.5617,2.737,4495.1123,3040.6399,2021.6499,14168.1494,0,14983.7077,6081.2797,11163.2204,55139.094,0
488,488,25,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,13.5777,19362.3848,0
489,489,30,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,894.0662,24473.3433,0
490,490,35,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,2093.766,29584.3017,0
491,491,40,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,3511.836,34695.2602,0
492,492,45,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,4994.5868,39806.2186,0
493,493,50,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,6497.7371,44917.1771,0
494,494,55,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,8010.8561,50028.1356,0
495,495,60,3.2,550,244,0,1,1,1,1,0.5,0.7,0.7,0,564.2246,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,12.9154,7.7492,4495.1123,8608.8614,499.9511,14168.1494,0,14983.7077,17217.7228,9529.8574,55139.094,0
496,496,25,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,971.3696,19362.3848,0
497,497,30,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,2185.9272,24473.3433,0
498,498,35,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,3611.917,29584.3017,0
499,499,40,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,5097.4884,34695.2602,0
500,500,45,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,6602.5178,39806.2186,0
501,501,50,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,8115.6368,44917.1771,0
502,502,55,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,9635.6582,50028.1356,0
503,503,60,3.2,550,244,0,0,1,1,1,0.55,0.7,0.7,0,4914.8113,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,4.1055,2.737,4495.1123,2736.5759,2021.6499,14168.1494,0,14983.7077,6081.2797,11163.2204,55139.094,0
504,504,25,3.2,550,244,0,1,1,1,1,0.55,0.7,0.7,0,1425.1108,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,0.6570153187932721,0.6570153187932721,2046.0,2046.0,9.1627,9.1627,11.6239,7.7492,4495.1123,7747.9753,499.9511,14168.1494,0,14983.7077,17217.7228,13.5777,19362.3848,0
